route_id,bbox_north,bbox_south,bbox_east,bbox_west
RouteID_1f001637-c8f0-455c-9af7-b762d9bf7c4b,34.262393,34.227804,-118.58421,-118.816926
RouteID_1f5a2cf1-c0c2-4b49-aefd-36180307a928,34.135278,33.937865,-117.29738,-117.368062
RouteID_202911f2-98e1-45e2-ada8-1e670b3f5729,34.131631,33.965477,-117.508821,-117.653303
RouteID_205a07b4-2a36-4af5-95a3-7e115f8df8f1,33.965477,33.863313,-117.628867,-117.718794
RouteID_206a30bd-2467-47df-a1e1-bf22565781a7,33.698001,33.674375,-117.780102,-117.847178
RouteID_207f7cd8-125d-48fa-a7f4-a7ef369b3631,33.965477,33.924852,-117.653303,-117.686705
RouteID_208540e3-8cfe-4332-a23e-6100b3969851,33.965477,33.900592,-117.653303,-117.863801
RouteID_20895b86-624b-4865-8f2c-70257d399cca,33.965477,33.868175,-117.653303,-117.855357
RouteID_20bd13a2-34ca-470d-9103-5cd4cbc09d70,33.688122,33.645187,-117.847178,-117.924698
RouteID_21c7c569-c6fc-4630-bfcc-ba285bb4bed4,33.965477,33.885596,-117.653303,-117.881462
RouteID_21df2f3f-c077-42f1-8f2b-1917e91bf7ae,33.688122,33.62138,-117.766879,-117.847178
RouteID_221006e8-0192-41a8-bbc2-8cd5e93cb414,33.688122,33.642967,-117.672605,-117.847178
RouteID_22cad670-8cd8-4474-99b8-46d028105cbe,33.937865,33.887065,-117.29738,-117.507175
RouteID_23701972-4472-417b-b765-f179365dcda4,33.779201,33.688122,-117.847178,-117.917703
RouteID_2373a90f-1bb6-495f-a6d9-4703d25eabb0,33.786263,33.688122,-117.831713,-117.850531
RouteID_238f97ca-a9ce-49fb-a2e4-de9aec626872,33.965477,33.927645,-117.653303,-117.919492
RouteID_23eadc26-b151-45a4-ab63-2ce89356fe34,33.688122,33.588774,-117.71154,-117.847178
RouteID_23f8540b-c32c-40a9-81f7-dc5d00a61853,33.975352,33.856932,-117.653303,-117.852925
RouteID_243a58dd-f744-4760-bcd1-b77e8cfb669d,33.7949,33.688122,-117.835736,-117.872709
RouteID_2441a8a6-182d-4c56-8076-601bdfa7a28a,33.688122,33.659428,-117.847178,-118.016938
RouteID_24ae40ec-b8f5-4399-8bba-035a7227a5b3,33.688122,33.615102,-117.735023,-117.847178
RouteID_2564c0ae-34c2-4a7d-b2b8-bf72e58bb454,33.832184,33.688122,-117.847178,-117.981597
RouteID_26102b64-9659-4cc0-ba7e-26b039f8e74e,33.688122,33.441636,-117.615142,-117.847178
RouteID_261881f3-9a40-41c2-9ad6-b39b026be2ea,33.918699,33.76694,-118.171391,-118.324843
RouteID_266a5226-2fa6-4393-a1a8-0344c68f608f,33.965477,33.86854,-117.653303,-117.923073
RouteID_2677b6d6-e48c-45ab-8ba0-6b05df8d9347,33.965477,33.892885,-117.653303,-117.874648
RouteID_2692a8bb-9c37-4fb3-99a2-7b3bfba022ec,33.965477,33.93562,-117.570201,-117.653303
RouteID_273f019d-055f-4660-9585-ba7f4356afbc,33.965477,33.893092,-117.653303,-117.91078
RouteID_27457d8b-d66e-4520-beaa-3154429be0af,34.223429,33.965477,-117.339103,-117.653303
RouteID_27852611-48c9-4437-8813-c792bb3ba4c5,33.688122,33.652191,-117.847178,-118.003333
RouteID_280ce5c1-9aec-481a-a318-9171b0283ec7,33.688122,33.653702,-117.847178,-117.903091
RouteID_281913a8-6047-4d53-9001-f1414a5ca5bb,33.688122,33.582996,-117.675865,-117.847178
RouteID_281bd997-0081-482e-82bf-c7b977a75fc3,33.795926,33.688122,-117.847178,-117.889313
RouteID_2859fe5b-2154-4b0d-97d1-1dae8046e5a9,33.71101,33.688122,-117.745512,-117.847178
RouteID_289f1d66-3b9c-4b33-b2cf-aec8c61ed4c8,33.918699,33.772249,-118.17935,-118.324843
RouteID_29917fb0-1683-4389-93a9-cd2818e18661,33.690243,33.672217,-117.788694,-117.847178
RouteID_29d2c0c3-8485-4c3f-bb66-e53141f033a6,33.780459,33.688122,-117.847178,-118.137209
RouteID_29e0f502-b585-4ed8-82a3-e851e3e373a4,33.786782,33.688122,-117.831371,-117.847178
RouteID_2a68954f-aeb1-4351-94a3-2237f19f1ac9,34.133767,33.965477,-117.645931,-117.734849
RouteID_2b1e310d-4fe0-4832-aea6-001d7db0e5e6,33.965477,33.893446,-117.653303,-117.910315
RouteID_2b52633e-6b57-431f-9213-c8614105b120,33.965477,33.832104,-117.653303,-117.97959
RouteID_2b58ad84-acbe-49b6-a76a-5b53438571fb,33.965477,33.802452,-117.653303,-117.891811
RouteID_2cc3f873-b155-4998-948f-8497e33828ee,33.688122,33.66409,-117.847178,-118.017795
RouteID_2cdf41a8-a470-4600-be20-8d57c25a3e8c,33.965477,33.827872,-117.653303,-117.760998
RouteID_2d054b36-9862-4325-b6f3-149a198f9f05,33.9892,33.946061,-117.653303,-117.781036
RouteID_2d4e54b0-866c-4adb-9639-a931e3252a4a,33.965477,33.842742,-117.509054,-117.653303
RouteID_2d9ca2fc-5720-4cba-9997-c912b7c85c74,33.688122,33.651955,-117.847178,-117.996719
RouteID_2dccd298-97df-4933-a141-907fac6d2064,33.965477,33.917399,-117.653303,-117.969788
RouteID_2de51771-29ad-4bbb-a025-0ed9a978ba31,34.163578,33.965477,-117.493156,-117.653303
RouteID_2e10823f-675f-4bd3-a405-91f8ec31f06b,33.688122,33.5993,-117.847178,-117.896278
RouteID_2e4d1e86-a6d2-4e57-ad54-107a1e546fb7,33.965477,33.8746,-117.653303,-117.853151
RouteID_2e5db3b7-b648-48d1-a5b1-82f7ed561297,33.965477,33.911408,-117.653303,-117.869881
RouteID_2eaad366-c92c-4852-a4b5-0bb7919d61c9,34.124284,33.965477,-117.512338,-117.653303
RouteID_2ed48400-6ee3-48a7-855f-4a7c44390cf0,33.784009,33.688122,-117.847178,-118.137218
RouteID_2f1377b9-b7f4-4c9f-acf9-4a48d3c06347,33.781543,33.688122,-117.847178,-118.135208
RouteID_2f1dd7ec-c87a-4727-a351-558cf0789329,34.206762,33.965477,-117.328977,-117.653303
RouteID_2f1f9949-9c16-4419-8263-4852e052b897,33.787122,33.688122,-117.831718,-117.850541
RouteID_2f3cad2a-ddf1-4a3d-97ed-397ec19af444,33.688122,33.568867,-117.690269,-117.847178
RouteID_2f743253-05fa-4a89-99b5-6d6a39b9e066,34.164455,33.965477,-117.560926,-117.653303
RouteID_2f9817b1-57c7-415d-ae23-d45febd826ea,34.124811,33.965477,-117.528933,-117.653303
RouteID_2fda933d-e710-43c2-b6aa-e2eb14a01da0,33.688122,33.642967,-117.675359,-117.847178
RouteID_3007fbad-e3e0-4c16-9f05-d710912b1560,33.965477,33.871831,-117.653303,-117.785971
RouteID_305e0b41-5d58-49ae-8ea2-1a46f4f0adfc,33.688122,33.569984,-117.690269,-117.847178
RouteID_30665b13-bb8d-4b12-b97e-a67448928962,34.1781,33.965477,-117.447595,-117.653303
RouteID_30921b43-8adf-4303-aa79-65d219a17317,33.688122,33.634811,-117.65266,-117.847178
RouteID_309863df-4d96-4cef-aab2-9ef5c80b32b1,33.688122,33.572735,-117.57302,-117.847178
RouteID_30da62e8-2411-4b93-a707-6f7e2ad804b3,33.784471,33.688122,-117.847178,-118.061661
RouteID_312a4874-8c6d-48ee-b3f9-2d1138d04bcf,33.770299,33.688122,-117.760696,-117.847178
RouteID_316e7e36-93a4-40a6-a98c-0f5077cd5aeb,34.192999,33.965477,-117.406266,-117.653303
RouteID_31c66eff-109f-4796-b568-0407ef20198e,33.688122,33.614979,-117.847178,-117.955212
RouteID_31e2e625-6575-4bc9-996d-316d751324c8,33.86721,33.688122,-117.847178,-118.015678
RouteID_325848f4-4a72-4af8-9205-2562d79d6086,33.967495,33.93732,-117.549814,-117.653303
RouteID_326b5d14-cc43-44a1-8a92-1ee9943f0c07,33.725044,33.688122,-117.847178,-118.063395
RouteID_33047154-1022-4bfe-8deb-bf19f5ceafea,34.156347,33.965477,-117.543793,-117.653303
RouteID_3383825c-e42c-42cb-b4fb-9c992d79e3d7,34.168402,33.965477,-117.556606,-117.653303
RouteID_33bac1d8-1edc-4f1e-b3ef-b6f251626265,33.688122,33.543833,-117.720377,-117.847178
RouteID_33d66e4c-af00-44f0-989f-546ae920b0b4,33.688122,33.635999,-117.685558,-117.847178
RouteID_344d8f76-88ff-4abc-a94b-2a96a4248750,33.965477,33.84555,-117.560509,-117.653303
RouteID_348fe936-86d1-4daf-a3cb-c3265648459c,34.175792,33.965477,-117.466596,-117.653303
RouteID_34ae8029-be7e-482e-9c6a-a62dd8841ae3,34.058255,33.937865,-117.160491,-117.29738
RouteID_35149220-f0ed-42e9-a243-f573e8bcd6ea,33.76518,33.688122,-117.847178,-118.112281
RouteID_3532695f-e73c-4fd1-9e4a-39eb8a33d2a9,33.966276,33.937222,-117.653303,-117.718139
RouteID_35413d3d-9eac-4a9c-beb7-2ccc324ebf8d,33.689329,33.657613,-117.598717,-117.847178
RouteID_354c6325-aede-4546-90e4-867a3f17c0ae,33.832433,33.688122,-117.847178,-117.963158
RouteID_3552afd7-508a-4c67-992b-7716e297c97d,33.965477,33.912272,-117.653303,-117.945151
RouteID_35648cd4-4a82-440a-8183-70da74410ddf,33.727655,33.688122,-117.847178,-118.083029
RouteID_3567e694-8715-4064-86eb-042254a67a7f,33.744611,33.688122,-117.847178,-117.981212
RouteID_356d77ad-db48-493b-a0f5-bd5e16102309,33.688122,33.613792,-117.646528,-117.847178
RouteID_358efc40-ca41-40c8-bf20-323366d00573,33.965477,33.920461,-117.653303,-117.919701
RouteID_369bde7e-abfa-45a9-8de0-31a2cabf834a,33.688122,33.642967,-117.665994,-117.847178
RouteID_36c686bf-0c99-483f-90d7-d3fd17f30640,33.688122,33.529391,-117.663696,-117.847178
RouteID_36cc3e07-cc8e-432b-9f63-85d0bc23ac79,33.965477,33.900528,-117.653303,-117.86829
RouteID_36e2ac14-d135-4292-8095-c25ec5a7d54a,33.965477,33.811517,-117.653303,-117.834479
RouteID_37cd8689-ba2b-4f2f-961a-e2a9fe49e48e,33.688122,33.618873,-117.809811,-117.847178
RouteID_384bafad-5604-4bd9-9bad-fcf240635cd2,33.965477,33.830243,-117.570023,-117.653303
RouteID_38746ae1-5f43-4784-b760-8b266d9d713d,33.719932,33.688122,-117.730981,-117.847178
RouteID_387bb16e-0c56-406b-87e2-a706a8663ce8,33.965477,33.868378,-117.64326,-117.716418
RouteID_39469384-3d35-4197-b127-8e08942bac4d,33.965477,33.813662,-117.653303,-117.875178
RouteID_39544983-6dac-4e28-881c-c9510e974ef4,34.006834,33.937865,-117.29738,-117.397179
RouteID_39629297-3e4d-4935-95c4-19a2d5336a3b,33.688122,33.630716,-117.681722,-117.847178
RouteID_397abf35-8191-4a3d-9243-7f3465fb77a8,33.965477,33.886519,-117.653303,-117.926286
RouteID_39ba8798-36dc-42cd-9ab5-7a3a96666d1d,33.689335,33.66584,-117.589692,-117.847178
RouteID_39be76ca-2025-488a-8005-f31281d0cb06,33.815466,33.688122,-117.847178,-117.979396
RouteID_39d0e251-8fd5-42ed-b703-fb2cb2854c86,33.699959,33.67782,-117.805877,-117.847178
RouteID_39dd1562-e86c-489a-a538-00964fd2646e,33.688122,33.610986,-117.64371,-117.847178
RouteID_39edd03d-0df5-49fa-868a-9de71302bf4b,33.965477,33.786254,-117.653303,-117.814523
RouteID_3a29aeb2-e625-4619-a115-f3f3112e0c44,34.086984,33.965477,-117.617418,-117.656648
RouteID_3a426557-3c49-42c6-a10e-c453606fcad5,33.688122,33.621401,-117.767236,-117.847178
RouteID_3a6f0f3d-5e1a-49a3-acf7-3b5f92d93c96,33.739013,33.688122,-117.836189,-117.890139
RouteID_3a915225-afab-4414-bfee-438aac3ce2cc,33.69332,33.681102,-117.74981,-117.847178
RouteID_3abb8cde-e4a3-4fa9-80d5-d711d2006afe,33.706449,33.68095,-117.723494,-117.847178
RouteID_3ac29bd9-99cd-49b7-a541-23d142d312b9,34.189435,33.965477,-117.405773,-117.653303
RouteID_3acc2a86-ac05-45d4-8702-24fca828244e,33.918699,33.809287,-118.063083,-118.324843
RouteID_3b0cca24-6065-4f44-be1f-68ffb7d410ec,33.688122,33.618873,-117.82106,-117.847178
RouteID_3ba7447b-dcee-4cfa-adf4-119376d332b1,33.688122,33.588687,-117.731464,-117.847178
RouteID_3bf41c39-bf32-407f-8b90-5ce23030c920,33.691499,33.678601,-117.64864,-117.847178
RouteID_3c08b8cc-3198-4cee-9363-cfbfe5573422,33.965477,33.884217,-117.50294,-117.653303
RouteID_3c27aa18-0a80-42bc-a48b-f140f02fcdd6,33.979298,33.961434,-117.54993,-117.653303
RouteID_3c28b650-ccda-43ac-a474-dcf88336a822,33.688122,33.619048,-117.69534,-117.847178
RouteID_3c3df004-7eb4-428a-9c02-09cb71481e94,33.965477,33.827951,-117.653303,-117.781771
RouteID_3cb62fdb-461f-439f-9909-d030d7e8855f,33.688122,33.656071,-117.847178,-118.005534
RouteID_3cf57650-5fa8-492c-8460-4c2bb776753b,33.688122,33.624354,-117.674521,-117.847178
RouteID_3d4c9fc0-7630-43e5-8d1d-3069c5475341,33.918699,33.764184,-118.166559,-118.324843
RouteID_3d5aa0f9-7bd6-4714-aa9a-b82ee47d0668,33.965477,33.904391,-117.653303,-117.89887
RouteID_3da25600-25c9-4afb-89cc-68793362f25d,33.965477,33.817069,-117.653303,-117.891956
RouteID_3df6516d-3deb-448f-a524-c88aee03452d,33.688122,33.506138,-117.676655,-117.847178
RouteID_3e54ed23-e1e3-40d6-9b7c-da13803a62f2,33.965477,33.868834,-117.653303,-117.86922
RouteID_3e75fb55-5471-4c9e-a709-e09b279d9ad9,33.741588,33.688122,-117.836236,-117.890022
RouteID_3ea3922b-c8c6-4c97-957f-88f7d03877f0,33.965477,33.868808,-117.653303,-117.958462
RouteID_3eaab78f-ddcd-4738-9991-0210ffbaedf9,33.698729,33.6781,-117.805642,-117.847178
RouteID_3eacb89f-17f9-4b2b-bccd-1dc42828aaf5,34.171349,33.965477,-117.555958,-117.653303
RouteID_3eaf5434-82be-47d4-aad9-419601f2607c,33.965477,33.8967,-117.653303,-117.881657
RouteID_3eda9108-78a6-44f9-9f72-d3344b45f5c0,33.965477,33.844649,-117.653303,-117.740122
RouteID_3f5cab24-ce9f-4eca-b10c-6bcba85424f1,33.965477,33.893597,-117.653303,-117.910315
RouteID_3f6bc445-d402-41a4-9eef-87129567a023,33.688122,33.634713,-117.653088,-117.847178
RouteID_3f89788a-6211-4aa9-8513-4857b03e0275,33.98704,33.95121,-117.653303,-117.72712
RouteID_3febb400-6c60-4c51-a760-9dc0802bec0a,34.1781,33.965477,-117.446895,-117.653303
RouteID_3fff6288-f601-4eba-84c5-ab72e0ad7f03,33.72875,33.688122,-117.847178,-118.084177
RouteID_403077fc-2907-4740-b50f-fa6d0d9a7d30,33.688122,33.617442,-117.847178,-117.885816
RouteID_409c10cd-2609-4624-957a-bf606cd1b8e6,34.134446,33.965477,-117.592584,-117.653303
RouteID_40bd3c21-33f1-462d-8f6b-8e87d815d049,33.688122,33.622314,-117.847178,-117.934002
RouteID_41aaf468-e168-48ce-ac13-fa5195745f5a,33.766965,33.688122,-117.847178,-118.027384
RouteID_424d1707-3799-4d20-a7df-01fbd107d483,33.688122,33.654016,-117.847178,-118.003831
RouteID_42b3561b-d2f6-47c2-9e19-0810688239ee,33.965477,33.928666,-117.653303,-117.974231
RouteID_43ddc48b-f428-44aa-8c4e-a68545d0bb6d,33.688122,33.664879,-117.847178,-118.017795
RouteID_442e55e7-90c0-4f87-af31-819c71a83314,33.970809,33.952701,-117.58508,-117.653303
RouteID_4437d348-1be7-45e0-bbcf-6d9819da0377,33.706179,33.688122,-117.74218,-117.847178
RouteID_444019a5-0419-4329-b915-3944c175af4b,33.965477,33.77352,-117.653303,-117.830183
RouteID_4497ac23-a8f7-4717-b598-47c2a72e6617,33.965477,33.887518,-117.653303,-117.926209
RouteID_453c9b75-6341-4f85-a47d-ed0c51a5cb16,33.965477,33.889194,-117.653303,-117.880044
RouteID_45da35ee-e369-4303-a7d7-37ff90fe6dce,33.688122,33.664215,-117.847178,-117.996771
RouteID_46032303-ab9b-45de-8ebb-10596e261b3b,33.965477,33.842769,-117.653303,-117.75804
RouteID_46bd777c-fe55-4bf4-a0d9-6094ee4b07db,34.13221,33.965477,-117.577795,-117.653303
RouteID_47031169-4f7e-45b2-851f-221ff269b054,34.13445,33.965477,-117.576454,-117.653303
RouteID_47805220-642f-4293-bc20-bf3a1c4f5b24,33.688122,33.574869,-117.731247,-117.847178
RouteID_47ab2d15-2eaf-4a78-ab56-65a65586d629,33.965477,33.814464,-117.653303,-117.891549
RouteID_47c9ed8a-a4e7-42ca-8358-236fd06e9f59,33.688122,33.572422,-117.592567,-117.847178
RouteID_47d13b50-08a2-470f-9769-35f0bc0e9c3b,33.78365,33.688122,-117.847178,-118.125717
RouteID_483c89cd-41cd-4995-a1f1-432eb9fddeed,33.937865,33.85884,-117.29738,-117.512673
RouteID_48454abb-1c54-4ba1-9ca2-468eb287525c,33.918699,33.768078,-118.144211,-118.324843
RouteID_4853a875-8cc9-4cd8-ab54-6e137907503c,33.688122,33.65218,-117.847178,-118.00387
RouteID_488c0478-2fc2-4687-956d-12fea458fa4e,33.965477,33.896642,-117.653303,-117.882142
RouteID_48941770-22e1-4c37-9d62-b3db81900ba6,33.990041,33.965477,-117.54964,-117.653303
RouteID_48f9b32e-0f38-431b-a0b0-69bfbef633f0,33.698121,33.664407,-117.77518,-117.847178
RouteID_49241a0e-00eb-401a-93ab-ce909f56dd8a,33.965477,33.848903,-117.653303,-117.753297
RouteID_49462c90-b093-4cf6-a0a9-a9d8aa382c7d,33.688122,33.653702,-117.847178,-117.895365
RouteID_49df3871-c437-47a2-aa71-658abcba5f9c,33.688122,33.635183,-117.65266,-117.847178
RouteID_4b163e49-3e85-43e6-b994-9ca8ae72ea1a,33.725814,33.688122,-117.847178,-118.049231
RouteID_4b5df090-96f1-491e-91e2-0799de36bd93,33.965477,33.842742,-117.498102,-117.653303
RouteID_4bcd7569-a73e-442d-a246-f4549d2191fb,33.918699,33.7643,-118.167741,-118.324843
RouteID_4be375b3-a89d-406f-9605-08e0a7ffc4da,33.965477,33.832313,-117.653303,-117.97866
RouteID_4c2beef4-22d2-49b4-94d2-b59b9ca2fb4a,34.12055,33.965477,-117.585538,-117.653303
RouteID_4c7ff8bc-4533-448b-a253-0c502571ec76,33.746369,33.688122,-117.746271,-117.847178
RouteID_4d5d2a1d-dbf2-421c-81be-577e95c723b9,33.734376,33.688122,-117.847178,-118.014519
RouteID_4e52e108-9f9f-4c23-ad03-de78121daa38,33.918699,33.770117,-118.155669,-118.324843
RouteID_4e5cef8d-029f-43c4-944e-b60f61e7abf8,33.937865,33.845037,-117.278873,-117.329383
RouteID_4eaa27f5-8816-4888-a7db-addf9f5d3ee0,33.688122,33.407166,-117.600991,-117.847178
RouteID_4f3a5b7a-3731-4519-88ff-c6664d0aa130,33.688122,33.542601,-117.779933,-117.847178
RouteID_4fa51ef4-04db-4cfa-9c1c-0a97787a074a,33.688122,33.642967,-117.670824,-117.847178
RouteID_4fcff59e-6155-470a-be78-09cda8c1480b,33.688122,33.610913,-117.847178,-117.935691
RouteID_5001d1fc-7d6a-474d-84c7-fa4ff20857d0,33.965477,33.827949,-117.653303,-117.773429
RouteID_503e4336-5e92-4d31-ae63-665c8c521373,33.688122,33.505744,-117.70729,-117.847178
RouteID_50d65918-5846-4b9c-bd75-fb456dc0481e,34.086745,33.965477,-117.653303,-117.702646
RouteID_50f8492b-1989-4643-b9cc-738ce27d791c,33.688122,33.65432,-117.847178,-117.917102
RouteID_50f8cb54-c9a4-470c-8e6d-634b1fea2403,33.688122,33.652888,-117.809059,-117.847178
RouteID_5158b56f-22b5-4a3f-9e57-2feacd281633,33.965477,33.866269,-117.653303,-117.99648
RouteID_51839f70-714c-4fe7-a1bc-73b2170c65af,33.688122,33.522254,-117.616306,-117.847178
RouteID_5192f0c4-8b9e-4264-938c-049873a6942a,33.965477,33.833298,-117.653303,-117.857398
RouteID_51a2aca9-3f75-43d6-9e35-0bf0f5e6f44c,33.689212,33.670874,-117.80789,-117.847178
RouteID_51ddfbc6-4dd8-4c59-9dfa-dbec0ebc5eb8,33.688122,33.636642,-117.652862,-117.847178
RouteID_528ac794-f7b3-4096-934d-36ca4357a734,33.691566,33.67782,-117.807908,-117.847178
RouteID_530a9ef1-10d1-4b8d-918d-da87858953c3,33.801156,33.688122,-117.847178,-117.920949
RouteID_5331cad2-f5bb-4a38-a174-fc11d3078ca0,33.965477,33.88437,-117.502466,-117.653303
RouteID_534b1229-baf5-47c8-968a-7baa780251ce,33.965477,33.830197,-117.532953,-117.653303
RouteID_5358ee90-4175-4957-b7b3-53c228e555e4,34.065651,33.937865,-117.207923,-117.29738
RouteID_538b2dc3-30d8-453b-b3a1-a9ad6d620031,33.688122,33.455488,-117.579762,-117.847178
RouteID_5447f44d-7286-42bd-9c17-65260ec9eeb6,34.163507,33.965477,-117.493156,-117.653303
RouteID_54566faa-4623-4f86-ae27-0e7d24e96b3b,34.117664,33.965477,-117.635118,-117.679606
RouteID_5461ac15-4445-49d2-997e-29ceb4d32335,33.688122,33.629099,-117.73945,-117.847178
RouteID_54756ba3-40b8-4c03-8465-7fd4fac2a7e1,33.688122,33.547073,-117.635419,-117.847178
RouteID_55c91bcc-bdda-4187-8836-12a586d00ba2,33.698121,33.672409,-117.780505,-117.847178
RouteID_55da9f43-0e5f-4d06-bdfb-9f440534fd3b,33.742611,33.688122,-117.790239,-117.847178
RouteID_55f39e2d-0eab-49a7-8160-2d2abf7e2a3c,33.688122,33.671483,-117.812784,-117.847178
RouteID_56d944b5-ee5d-4190-92ce-2c79e5f142f3,34.124225,33.965477,-117.486577,-117.653303
RouteID_56ef635f-96e9-4855-a95e-ae622bfe9482,33.693973,33.673101,-117.847178,-117.937401
RouteID_5737dfd0-a878-4065-96cf-fda8f6672005,33.989305,33.965477,-117.653303,-117.775588
RouteID_57556a85-abb9-4694-b664-c2bcd1d9ca3b,34.261122,34.22784,-118.58421,-118.823859
RouteID_57af31ed-73bb-4183-8074-11ec6d1df083,34.048688,33.965477,-117.574742,-117.653303
RouteID_57e75fc6-a866-486c-b693-2e48ab4b6436,33.965477,33.789529,-117.653303,-117.834571
RouteID_58914695-8100-4e81-9dd1-d6c57c2917a0,33.965477,33.89429,-117.653303,-117.910855
RouteID_58a6906b-aa93-4225-941e-8512c1e15aec,33.965477,33.862177,-117.653303,-117.812953
RouteID_59abfaad-3d5b-46f0-a8b7-6e2889b17235,34.207658,33.965477,-117.405594,-117.653303
RouteID_5a6f3943-d3c0-4b2e-9717-03a32d8a89be,33.965477,33.814489,-117.653303,-117.891585
RouteID_5a6f7b82-2bf7-4ace-9898-f4c19d021ba7,33.965477,33.83063,-117.653303,-117.757783
RouteID_5a8713f4-ce4d-4684-82ab-063d17123500,33.84492,33.688122,-117.847178,-118.060494
RouteID_5ad43b12-e242-4ee5-a25a-08d8b0ed9e04,33.771286,33.688122,-117.847178,-118.041798
RouteID_5ae28398-6835-417b-87c8-3fd893727bc9,33.918699,33.773377,-118.180689,-118.324843
RouteID_5b0cb784-87d6-4821-8d44-6b1807fae6e6,33.688122,33.653702,-117.847178,-117.910008
RouteID_5b22064b-3abd-4ad5-b44d-a2a24ee24b2f,33.787163,33.688122,-117.764358,-117.847178
RouteID_5b339e14-1d21-4607-b4cc-866babb08a62,33.965477,33.824165,-117.653303,-117.942411
RouteID_5b6069c5-1b9f-46a6-b1f1-0e4e6dea6a6d,34.134501,33.937865,-117.29738,-117.4232
RouteID_5b68580f-14e4-43c5-a125-f2ca7c64fc7d,33.733727,33.688122,-117.847178,-118.072739
RouteID_5b84c0a1-9594-4afd-8904-375e747ea183,33.688122,33.65188,-117.81008,-117.847178
RouteID_5b8f09af-b478-4f36-967a-d031636b1a76,34.086745,33.965477,-117.653303,-117.706444
RouteID_5bd4b035-1ec7-48ec-87a0-ea8f54cafaaf,33.918699,33.767497,-118.166504,-118.324843
RouteID_5c254029-6aa3-47f9-885b-1fc0d5e19c31,34.135574,33.965477,-117.52479,-117.653303
RouteID_5c2f0054-b50b-4fc4-a67a-a6f89bea1055,33.726828,33.688122,-117.847178,-117.895718
RouteID_5c999be3-a3fb-4f29-b7d4-9b0a0cd04d4b,33.786461,33.688122,-117.831903,-117.848146
RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,33.965477,33.895681,-117.51563,-117.653303
RouteID_5cc00f81-1913-4a61-bafe-7a0bcd07215e,33.720352,33.688122,-117.847178,-118.066867
RouteID_5d1438e5-22b9-437e-b625-73f556c51bf4,33.965477,33.918036,-117.653303,-117.87896
RouteID_5d180f3b-97d5-4880-860e-27fe70c62aad,33.693854,33.672315,-117.847178,-117.937401
RouteID_5dbc7adb-0f8b-45ec-a2eb-74970110c7bf,34.064368,33.937865,-117.29738,-117.423383
RouteID_5dde0300-f65c-4cce-b3c6-ad6408eed8a7,33.688122,33.434717,-117.58902,-117.847178
RouteID_5e131b7e-518c-4c50-8243-c6c02c5fdc1f,33.965477,33.888467,-117.502367,-117.653303
RouteID_5e513a64-9782-4169-af1a-d3177dec2788,33.768069,33.688122,-117.847178,-118.165723
RouteID_5e751dbd-687c-4ac3-81ae-51a441ff633b,33.688122,33.580359,-117.592522,-117.847178
RouteID_5eabfb60-8bfd-4679-bb19-ed15110cd4fb,34.168459,33.965477,-117.43538,-117.653303
RouteID_5ee4cdd5-6c29-4306-a6cd-8943bde87002,33.965477,33.865901,-117.653303,-117.813553
RouteID_5f404f3e-ea91-4b2c-8ebd-0041b5ecdbd3,34.16867,33.965477,-117.37122,-117.653303
RouteID_5f5e1105-a11b-4071-8942-f16fa2e23c6b,33.965477,33.836601,-117.653303,-117.749239
RouteID_5f7e5456-07fb-4f94-8217-a61be1e834f7,33.965477,33.866315,-117.653303,-117.996504
RouteID_5ff865d3-ccd5-4764-ace6-cbc794511d89,33.801156,33.688122,-117.847178,-117.920942
RouteID_600dca32-cfe6-4e8d-8ab2-43d20dcc7d80,34.143001,33.965477,-117.542947,-117.653303
RouteID_6017f7e8-369e-44e5-bd52-7e71e2aeb570,33.688122,33.6008,-117.675937,-117.847178
RouteID_603c0c32-083f-46c6-8fb1-6912811af9d0,34.136306,33.937865,-117.239278,-117.316294
RouteID_606217f3-b754-4b7b-94be-579fe5f06475,33.965477,33.720728,-117.424305,-117.653303
RouteID_606b779e-f2bf-41ee-8bb2-bbf0850aef90,33.739734,33.688122,-117.747396,-117.847178
RouteID_6085f1ab-0d07-47c2-b5fe-d69df586113e,33.965477,33.862176,-117.653303,-117.812932
RouteID_60a74c91-68f5-4034-9792-c87329f1c5a5,33.965477,33.868704,-117.653303,-117.869181
RouteID_613148fd-77b8-4388-b27e-d8c81fee04d7,34.16505,33.965477,-117.551957,-117.653303
RouteID_61843a20-200b-4586-b9de-e620269fbc6e,33.800486,33.688122,-117.847178,-117.99859
RouteID_6189a279-1ff6-4b08-93c3-abc0a756142f,34.179552,33.965477,-117.321016,-117.653303
RouteID_62955f5e-57a2-4425-bfe6-6989d8dae565,34.212336,33.965477,-117.338465,-117.653303
RouteID_629662ac-688c-46e6-a678-82c5198677c4,33.688122,33.618873,-117.820714,-117.847178
RouteID_62a791cf-bd6d-4bc0-aea0-68b28f0d4cde,34.207658,33.965477,-117.405795,-117.653303
RouteID_62fe4dc5-985a-4549-8daf-61f793a5a977,33.798973,33.688122,-117.847178,-118.041154
RouteID_639c9d7e-52d4-4d01-bb56-f0b3bd81310d,34.175792,33.965477,-117.465643,-117.653303
RouteID_63b75725-2cb9-4c2e-93fa-8ecce33e9db1,33.688122,33.645471,-117.618018,-117.847178
