Name,Centroid Lat - mean - (deg),Centroid Lon - mean - (deg),Centroid Lat - stdev - (deg),Centroid Lon - stdev - (deg),Number of delivery stops,Number of depot stops,Number of packages,Number of delivered packages,Number of rejected packages,Number of failed attempted packages,Avg packages per stop,Rejected packages (%),Delivered packages (%),Failed attempted packages (%),Bbox area - (km^2),Bbox north - (deg),Bbox south - (deg),Bbox east - (deg),Bbox west - (deg),Total Euclidean distance (km),Total Driving distance (km),Total Circuity factor,Avg Euclidean distance per stop (km),Avg Driving distance per stop (km),Avg Circuity factor per stop,Min Circuity factor per stop,Max Circuity factor per stop,Median Circuity factor per stop
RouteID_b4fde8a4-ef8e-4135-ae82-007663a0a189,33.86804841,-117.8690669,0.00604327,0.00774137,125,1,203,202,0,1,1.624,0,0.995073892,0.004926108,531.523464,33.965477,33.852989,-117.653303,-117.883542,66.36911204,105.241,1.585692452,0.526738984,0.835246032,4.73863165,0.183380307,401.0914518,1.301833697
RouteID_b5050307-8120-48f3-b3c9-b4fda083a649,33.69837156,-117.7702494,0.005539447,0.003822204,129,1,212,205,0,7,1.643410853,0,0.966981132,0.033018868,39.7998219,33.709011,33.686285,-117.762055,-117.847178,35.66971883,68.035,1.907360143,0.274382453,0.523346154,2.043287934,0.27233012,18.6476231,1.342885645
RouteID_b542c3ef-6f22-4497-90ac-65f4f02a999c,33.70822391,-117.1710283,0.015193458,0.012287166,173,1,242,242,0,0,1.398843931,0,1,0,757.0190212,33.937865,33.691154,-117.148032,-117.29738,87.66028223,108.094,1.233101209,0.503794725,0.621229885,1.446045987,0.64546516,6.179453065,1.199006439
RouteID_b54af6f5-5168-4353-bfef-7c50a1d4f866,33.91647685,-117.9495353,0.004989274,0.014076147,105,1,184,176,0,8,1.752380952,0,0.956521739,0.043478261,379.1838213,33.965477,33.907097,-117.653303,-117.969885,75.76796423,109.249,1.441889077,0.714792115,1.030650943,1.677124241,0.984848978,7.379810697,1.372206601
RouteID_b5766d61-7ea8-49ba-a3fe-c99fec8d70e7,33.7563754,-117.9548328,0.004821637,0.005948208,145,1,228,227,0,1,1.572413793,0,0.995614035,0.004385965,187.5392317,33.765212,33.688122,-117.847178,-117.965463,47.30497783,71.41,1.509566293,0.324006697,0.489109589,1.540484294,0,13.36309682,1.313022335
RouteID_b57d035b-6b7d-4b23-a166-b76c6bd5efb6,33.85558143,-117.7415129,0.00344834,0.006754607,133,1,239,235,0,4,1.796992481,0,0.983263598,0.016736402,238.4453034,33.965477,33.848815,-117.653303,-117.752892,46.66461419,77.85,1.66828766,0.348243389,0.580970149,1.557894138,0.953181873,6.356212118,1.222460218
RouteID_b5814396-317d-4a37-be08-41c99abaffeb,34.14827985,-117.60934,0.007417693,0.007015811,153,1,223,223,0,0,1.45751634,0,1,0,250.4610264,34.164718,33.965477,-117.591938,-117.653303,68.31680186,90.559,1.325574347,0.443615596,0.588045455,1.474055574,0.943668537,4.696656195,1.326258428
RouteID_b58690f1-e075-41fe-9ece-6207efa61d52,33.84375613,-117.5462674,0.006209914,0.009301901,208,1,291,290,0,1,1.399038462,0,0.996563574,0.003436426,357.8332091,33.965477,33.830196,-117.524434,-117.653303,72.64565537,107.548,1.480446414,0.347586868,0.514583732,1.455573224,0,7.546163732,1.276657346
RouteID_b5e772ce-0aba-4f8f-a312-5cd64a2b267b,33.90756049,-117.927529,0.008455367,0.00989633,133,1,202,201,0,1,1.518796992,0,0.995049505,0.004950495,466.4747526,33.965477,33.889098,-117.653303,-117.950955,79.45604585,114.755,1.444257624,0.592955566,0.856380597,1.742137916,0.956447092,21.78362877,1.284411967
RouteID_b604c2ec-4b47-42ab-ba6e-a67a0764f76c,34.07789466,-117.1749829,0.004995017,0.007561564,167,1,251,251,0,0,1.502994012,0,1,0,411.0104344,34.085629,33.937865,-117.161683,-117.29738,64.93715475,102.068,1.571796615,0.386530683,0.607547619,1.438138958,0.971868923,6.254891384,1.279040648
RouteID_b615257f-6503-48d5-b7f5-d1ae857dfb9a,33.68944005,-118.0016914,0.002908497,0.008870889,152,1,264,262,0,2,1.736842105,0,0.992424242,0.007575758,59.00442359,33.700339,33.683465,-117.847178,-118.01713,48.4569031,68.364,1.41082066,0.316711785,0.446823529,1.702251474,0.605372711,16.92409615,1.3127107
RouteID_b6275425-4eca-4139-b1bf-0d7e7424347f,33.98361138,-117.381402,0.006228041,0.005873604,123,1,196,196,0,0,1.593495935,0,1,0,124.5092531,33.998698,33.937865,-117.29738,-117.397179,40.80666055,54.069,1.325004283,0.329085972,0.436040323,1.410887553,0.971057832,5.79445488,1.334626504
RouteID_b67445df-e2fb-4d90-94c6-88bd732bb16a,34.09861108,-117.5978134,0.011885924,0.004306846,166,1,238,235,0,3,1.43373494,0,0.987394958,0.012605042,208.2125481,34.117302,33.965477,-117.586376,-117.653303,58.64065321,84.951,1.448670766,0.351141636,0.508688623,1.517503925,0.982521996,9.543510153,1.343657891
RouteID_b67a7c3f-0ebc-40f1-83c6-68e94b1a9dd1,33.45421951,-117.6060945,0.018187597,0.006388592,140,1,246,246,0,0,1.757142857,0,1,0,1376.247758,33.688122,33.431091,-117.587339,-117.847178,92.75591611,121.881,1.313997049,0.657843377,0.864404255,1.361872779,0.792249167,3.204214878,1.20809451
RouteID_b6d21ee6-724f-43e3-9cb1-85553e0a9475,34.02353392,-117.6079174,0.006799753,0.013970368,168,1,225,219,0,6,1.339285714,0,0.973333333,0.026666667,118.7294723,34.048547,33.965477,-117.58358,-117.653303,52.66990146,74.563,1.415666214,0.311656222,0.441201183,1.47273494,0.977083072,4.954916284,1.315433072
RouteID_b6f25e23-d167-4eff-be7f-559c14f19bfb,34.07673287,-117.1786252,0.005715488,0.008700877,190,1,262,262,0,0,1.378947368,0,1,0,410.9103864,34.085593,33.937865,-117.161683,-117.29738,65.97287557,107.427,1.628351032,0.345407726,0.562445026,1.441494387,0.987490391,4.553965259,1.31348461
RouteID_b72969cb-17a6-4833-90d7-264ea0dda21a,33.84847428,-117.7849708,0.00996123,0.012056427,160,1,258,258,0,0,1.6125,0,1,0,429.4709298,33.965477,33.832649,-117.653303,-117.81083,65.18897706,97.165,1.490512727,0.404900479,0.603509317,1.422984808,0.971613067,4.799660616,1.260758044
RouteID_b7840c0c-4107-452d-897b-4b2bd968eed6,33.94587661,-117.9253555,0.008696719,0.010060206,155,1,256,256,0,0,1.651612903,0,1,0,190.3070163,33.965477,33.933033,-117.653303,-117.939251,74.78734501,111.98,1.497312145,0.479406058,0.717820513,1.674580438,0.989895911,12.13426998,1.310219322
RouteID_b7aec80d-8bdc-43d5-8742-10904c78e726,34.09427881,-117.6167034,0.007782379,0.007818677,149,1,236,236,0,0,1.583892617,0,1,0,145.6225183,34.106451,33.965477,-117.602895,-117.653303,56.00818584,85.325,1.523438025,0.373387906,0.568833333,1.834951849,0.44264014,13.07536695,1.35608256
RouteID_b7b307f5-3235-4967-b1b3-61be55eb5234,34.14179042,-117.6258789,0.012008527,0.004410627,169,1,245,244,0,1,1.449704142,0,0.995918367,0.004081633,148.3724642,34.164288,33.965477,-117.616872,-117.653303,69.38276244,88.105,1.269839898,0.408133897,0.518264706,1.404686451,0.594778483,3.646916438,1.313715276
RouteID_b7b62247-44b8-45aa-81a0-edbd95673b2a,34.15010103,-117.582104,0.007413383,0.007935684,154,1,233,231,0,2,1.512987013,0,0.991416309,0.008583691,356.9360288,34.164352,33.965477,-117.56569,-117.653303,72.27582426,101.712,1.407275545,0.46629564,0.656206452,1.493258249,0.172985224,8.039419099,1.303682017
RouteID_b7b9ee03-a3b0-4df1-bb6d-579eed1f5c9c,33.943991,-117.9247247,0.008941545,0.00943143,165,1,257,257,0,0,1.557575758,0,1,0,217.2402402,33.965477,33.92848,-117.653303,-117.939542,77.19878304,110.894,1.436473421,0.46505291,0.668036145,1.482410834,0.985378535,5.16822995,1.289147006
RouteID_b7d04667-48fb-4a8b-867d-6208f090bf88,33.90792839,-117.5210503,0.013772254,0.008871206,179,1,231,230,0,1,1.290502793,0,0.995670996,0.004329004,226.7829985,33.965477,33.892198,-117.502471,-117.653303,56.57584437,80.41,1.421277948,0.314310246,0.446722222,1.361635008,0.976279945,3.64593088,1.27661559
RouteID_b856fe5d-9db3-49e6-b4ec-98958fd91c41,33.79356584,-118.1299523,0.004327993,0.005814142,151,1,274,263,0,11,1.814569536,0,0.959854015,0.040145985,566.6146888,33.918699,33.785769,-118.117286,-118.324843,69.80563649,92.789,1.329247962,0.459247608,0.610453947,1.402602825,0.984658693,4.812569497,1.263316098
RouteID_b8830cc4-9424-4fd9-aefe-b1d3d164c5a9,33.88033743,-117.956897,0.002995174,0.009374799,92,1,199,199,0,0,2.163043478,0,1,0,611.7748994,33.965477,33.87237,-117.653303,-117.973503,73.38917586,113.274,1.543470119,0.789130923,1.218,1.587646199,0.994224731,3.756835453,1.375197222
RouteID_b8865c87-598c-407d-baff-a34e66406562,33.96898058,-117.5615851,0.003730696,0.010421535,168,1,258,256,0,2,1.535714286,0,0.992248062,0.007751938,35.51864285,33.97637,33.960896,-117.54138,-117.653303,41.08854359,59.553,1.44938211,0.243127477,0.352384615,1.594216892,0.972239574,8.655180397,1.294385545
RouteID_b8d2812a-f88b-4b45-aeae-0d377ce109f6,33.77138157,-117.9590489,0.002852993,0.00857262,140,1,205,205,0,0,1.464285714,0,1,0,235.1604199,33.776941,33.688122,-117.847178,-117.975921,50.26612452,79.615,1.583869868,0.356497337,0.56464539,2.125434179,0.444137114,27.29931133,1.366039436
RouteID_b8f8d953-3963-4b7d-8580-d90c1deb5258,33.88239304,-117.8726169,0.00660197,0.005304616,106,1,180,175,0,5,1.698113208,0,0.972222222,0.027777778,440.8266851,33.965477,33.870657,-117.653303,-117.879859,61.75322574,87.831,1.422290074,0.577132951,0.820850467,1.552290921,0,4.032424101,1.381280363
RouteID_b954f517-a508-4755-8af8-49e9d45c5d12,33.90635666,-117.835109,0.004128898,0.009065145,148,1,244,239,0,5,1.648648649,0,0.979508197,0.020491803,275.7587374,33.965477,33.898369,-117.653303,-117.853581,61.7516636,97.102,1.572459661,0.414440695,0.651691275,1.549388518,0.994844381,7.472939082,1.273793843
RouteID_b96aea42-0c1f-45d1-b593-97038bf1235e,33.86932039,-117.6005728,0.008006958,0.006474893,173,1,220,220,0,0,1.271676301,0,1,0,183.7148581,33.965477,33.853318,-117.57349,-117.653303,56.66987257,78.001,1.376410365,0.325688923,0.448281609,1.506483337,0,7.312769149,1.28048648
RouteID_ba4d7dd2-cca9-441a-b87e-d92cf27e2bb4,33.83561972,-117.7594716,0.005195175,0.01178846,137,1,218,218,0,0,1.591240876,0,1,0,353.6077319,33.965477,33.827892,-117.653303,-117.778516,57.68280208,92.705,1.607151467,0.417991319,0.671775362,1.571529951,0.966234314,5.035076352,1.25825948
RouteID_ba6a41db-0c66-428e-8f58-f5fee7dfbc67,33.68317679,-117.6538437,0.003840589,0.00298415,108,1,220,219,0,1,2.037037037,0,0.995454545,0.004545455,75.43211465,33.690505,33.67204,-117.648654,-117.847178,52.44737588,78.876,1.503907463,0.481168586,0.723633028,1.618494271,0.987657496,5.729095287,1.358493373
RouteID_ba96d9a4-6bca-4d16-8da6-7850baf434d9,33.96970006,-117.5616235,0.003515057,0.009997528,174,1,263,263,0,0,1.511494253,0,1,0,42.69025807,33.979969,33.961374,-117.541357,-117.653303,40.18279891,60.79,1.512836379,0.229615994,0.347371429,1.898159318,0.93679334,54.20235625,1.24534419
RouteID_bab4fb83-3be2-4dd9-adcd-cb40c3c1a3f8,34.07499361,-117.6374442,0.006098365,0.008781395,187,1,261,256,0,5,1.395721925,0,0.980842912,0.019157088,87.59668065,34.086984,33.965477,-117.618127,-117.653303,61.0405631,76.873,1.259375669,0.324683846,0.408898936,1.398737921,0.982290976,5.094274519,1.25925404
RouteID_bad44198-8c25-4709-900e-6e28d5593c39,34.03972927,-117.0324247,0.014887834,0.005854875,165,1,259,259,0,0,1.56969697,0,1,0,731.5536779,34.062966,33.937865,-117.012138,-117.29738,84.09060971,120.344,1.431122933,0.506569938,0.724963855,1.448244063,0.904875054,4.886613302,1.285716268
RouteID_bad72dc5-6429-4772-91ab-757da8b3a43e,33.8437449,-117.5491775,0.006339355,0.007386972,166,1,225,223,0,2,1.355421687,0,0.991111111,0.008888889,334.169996,33.965477,33.830196,-117.532956,-117.653303,61.53820346,87.509,1.422027214,0.368492236,0.524005988,2.695007467,0.830586608,220.0354957,1.270708385
RouteID_bae78799-204d-40c4-88b9-d016e5fee4e6,33.64309301,-117.7804208,0.008352007,0.009927927,146,1,281,281,0,0,1.924657534,0,1,0,108.7221856,33.688122,33.622093,-117.767184,-117.847178,41.39693792,66.492,1.606205757,0.281611823,0.452326531,1.548989364,0.996602518,6.691069688,1.300570574
RouteID_bb0343d0-48a3-4666-9765-9be5a6921113,33.44491803,-117.6065549,0.01914988,0.004313042,162,1,240,240,0,0,1.481481481,0,1,0,1396.130812,33.688122,33.417864,-117.596505,-117.847178,97.20381657,128.328,1.320195076,0.596342433,0.787288344,1.464701138,0.692141659,5.74014817,1.203400101
RouteID_bb265a5f-087b-462f-bc4e-1f7cc1c69571,33.88426227,-117.8311336,0.009422875,0.006202265,135,1,226,226,0,0,1.674074074,0,1,0,380.9803645,33.965477,33.868609,-117.653303,-117.84496,62.03998054,96.649,1.557850263,0.456176327,0.710654412,1.899669244,0.970620554,34.47974118,1.411256837
RouteID_bb5b335c-317b-494e-b562-a914c4d7e794,33.83095268,-117.8981398,0.005008775,0.005237845,120,1,206,203,0,3,1.716666667,0,0.985436893,0.014563107,760.6650279,33.965477,33.820453,-117.653303,-117.908828,76.88141398,113.767,1.479772472,0.635383587,0.94022314,1.660380375,0.959044023,7.360921527,1.357796449
RouteID_bb5e3460-9867-4fc2-9a8d-99f3e13826a2,34.0160561,-117.5803443,0.011479187,0.005246911,97,1,155,154,0,1,1.597938144,0,0.993548387,0.006451613,112.2490302,34.029762,33.965477,-117.568133,-117.653303,35.07972939,56.415,1.608193706,0.357956422,0.575663265,1.800588135,0.950486095,13.39111585,1.394765706
RouteID_bb82c206-af8f-4491-bd49-d84197702138,33.86808148,-117.5779811,0.004665749,0.008827714,170,1,238,237,0,1,1.4,0,0.995798319,0.004201681,207.4204138,33.965477,33.858251,-117.559043,-117.653303,52.65092589,74.102,1.407420644,0.307900151,0.433345029,1.463644034,0.770841135,6.027880729,1.331849824
RouteID_bb99fee4-344f-46d9-94a2-8d243aeb6d99,33.73717995,-117.8974082,0.006521803,0.009479286,195,1,270,263,0,7,1.384615385,0,0.974074074,0.025925926,90.46442556,33.753953,33.688122,-117.847178,-117.91399,50.67460305,74.323,1.466671578,0.258543893,0.37919898,1.481082393,0.983178958,4.85188432,1.328546379
RouteID_bba92eef-e911-49a2-a432-25c04de712c1,33.79694021,-117.9497474,0.004693067,0.00847455,164,1,254,248,0,6,1.548780488,0,0.976377953,0.023622047,306.8921755,33.806401,33.688122,-117.847178,-117.973366,61.75847429,95.123,1.540242066,0.374293784,0.57650303,1.694720114,0,26.99395142,1.323382749
RouteID_bbd9c256-3093-41a2-9924-58e7abe53445,33.82182334,-118.0439176,0.004187098,0.00500644,152,1,293,290,0,3,1.927631579,0,0.989761092,0.010238908,612.353555,33.832311,33.688122,-117.847178,-118.053752,67.08303699,91.597,1.36542715,0.438451222,0.598673203,1.479831323,0.890830309,8.311155561,1.294497497
RouteID_bbe190c2-ff7a-436d-9230-a002271ee3e4,33.69443602,-117.8116753,0.005012153,0.004734946,114,1,280,276,0,4,2.456140351,0,0.985714286,0.014285714,17.57189877,33.704633,33.685616,-117.802267,-117.847178,22.78361003,33.129,1.454071587,0.198118348,0.288078261,1.446456536,0.956077974,4.263236695,1.263593036
RouteID_bbf26aac-01aa-4f46-a18e-3eef9bf1bdde,33.69592778,-117.9865565,0.003643234,0.006763691,141,1,241,240,0,1,1.709219858,0,0.995850622,0.004149378,51.75390901,33.702741,33.685969,-117.847178,-117.997157,45.88889902,64.893,1.41413286,0.323161261,0.456992958,1.606737413,0.857661242,8.469869351,1.307489922
RouteID_bbf79122-7caf-4b39-8de9-d2f3d1d5a203,33.87823368,-117.8709601,0.005500136,0.005744434,88,1,164,163,0,1,1.863636364,0,0.993902439,0.006097561,448.4041947,33.965477,33.868916,-117.653303,-117.879596,59.78563655,90.774,1.518324555,0.671748725,1.019932584,1.910315345,0.985621068,13.97882506,1.423478651
RouteID_bc7d1703-a1f8-45de-9c78-0643151c9d7c,33.76541698,-118.1546958,0.001697449,0.006380548,122,1,226,220,0,6,1.852459016,0,0.973451327,0.026548673,528.0243983,33.768081,33.688122,-117.847178,-118.16827,71.58488646,85.538,1.194917031,0.581990947,0.695430894,1.319871572,0.982845259,3.905319338,1.247448604
RouteID_bc96d79d-57df-40b8-8335-e2194d4183a2,34.15454772,-117.4626525,0.008329157,0.007480376,141,1,217,217,0,0,1.539007092,0,1,0,889.5786299,34.175877,33.965477,-117.446895,-117.653303,79.16635383,116.032,1.46567316,0.557509534,0.817126761,1.480197604,0.94841385,3.737130916,1.265194323
RouteID_bc99e3cd-31c7-4b4a-851c-3dce24c56e84,33.90870082,-117.8581921,0.007244452,0.013290309,143,1,250,245,0,5,1.748251748,0,0.98,0.02,349.7069976,33.965477,33.890337,-117.653303,-117.880128,67.50474025,99.666,1.47642965,0.468782918,0.692125,1.765683204,0.984743567,34.32017368,1.328587351
RouteID_bcac0be6-69fc-4225-9e4b-a69c64019387,33.65948107,-117.8911908,0.003037663,0.006038435,121,1,250,247,0,3,2.066115702,0,0.988,0.012,39.09966859,33.688122,33.654139,-117.847178,-117.903085,28.30301675,41.97,1.482880796,0.231991941,0.344016393,1.535395956,0,5.40362236,1.305251251
RouteID_bcc07fea-86d2-41e4-9a58-cfc78956dcc7,34.11019447,-117.663319,0.004111884,0.01480993,139,1,212,212,0,0,1.525179856,0,1,0,172.0660442,34.117749,33.965477,-117.636831,-117.691977,57.52220559,78.034,1.35658915,0.410872897,0.557385714,1.628121197,0.87325628,16.82854982,1.280626513
RouteID_bccd12e9-1b8f-41fd-9580-70e22b563625,34.01481649,-117.5888878,0.006989866,0.005085831,138,1,207,207,0,0,1.5,0,1,0,89.76056071,34.026387,33.965477,-117.581424,-117.653303,39.52589492,62.993,1.593714706,0.284358956,0.45318705,1.538204055,0.761547328,5.804379355,1.32017273
RouteID_bcd682f8-5087-4b35-8d7e-98e23c2496ac,33.89219686,-117.5231263,0.004441347,0.010892772,155,1,223,223,0,0,1.438709677,0,1,0,253.016818,33.965477,33.883728,-117.502466,-117.653303,54.02670434,82.435,1.525819518,0.346325028,0.528429487,1.50655117,0.655061257,7.03395863,1.295864508
RouteID_bcdecdc9-5580-4cd2-90d0-f06c1062692c,33.90427077,-117.8755023,0.010511853,0.004588484,117,1,194,192,0,2,1.658119658,0,0.989690722,0.010309278,380.9296809,33.965477,33.885583,-117.653303,-117.885671,63.657653,88.863,1.39595156,0.539471636,0.753076271,1.624494612,0.306711531,7.316188036,1.292792743
RouteID_bcfd0b23-9ed6-44f7-a91b-3aafd01f1eb8,33.88010293,-117.8038993,0.009278443,0.004743824,160,1,248,246,0,2,1.55,0,0.991935484,0.008064516,323.4423386,33.965477,33.866012,-117.653303,-117.811764,63.31799351,107.132,1.691967702,0.393279463,0.665416149,1.621073852,0.901145236,17.63457912,1.313685349
RouteID_bd0ad720-8246-453c-80bf-ff2200c5fa5b,33.65243466,-117.6212096,0.004462053,0.005705008,137,1,249,249,0,0,1.817518248,0,1,0,219.1878534,33.688122,33.643041,-117.61094,-117.847178,63.40345418,93.328,1.471970277,0.45944532,0.676289855,1.495481164,0.841209286,4.373139658,1.297500752
RouteID_bd3efbfc-f69d-4310-88e4-2490ee337f76,34.15596358,-117.5811426,0.005809825,0.009117027,141,1,234,230,0,4,1.659574468,0,0.982905983,0.017094017,376.0064341,34.170101,33.965477,-117.563599,-117.653303,74.69760281,103.26,1.382373679,0.526039456,0.727183099,1.433501132,0.982869644,4.843310343,1.2897415
RouteID_bd47a557-a710-491e-a4ea-72b5318ae777,34.15641655,-117.5783949,0.005186708,0.01148345,147,1,221,220,0,1,1.503401361,0,0.995475113,0.004524887,376.072554,34.164387,33.965477,-117.561009,-117.653303,71.14103694,98.191,1.380230092,0.480682682,0.663452703,1.454615817,0.963996428,5.150800053,1.306355514
RouteID_bd565001-36f7-426e-a08b-e641f348c7da,33.8798915,-117.9092045,0.006353503,0.006485039,133,1,183,181,0,2,1.37593985,0,0.989071038,0.010928962,536.5875976,33.965477,33.868549,-117.653303,-117.923073,74.94787923,111.61,1.489168221,0.559312532,0.832910448,1.550214961,0.993086896,4.414581461,1.356577857
RouteID_bd568907-0a28-469e-a685-3a249d0b5ada,33.84008823,-117.5843668,0.00365141,0.00820332,192,1,277,276,0,1,1.442708333,0,0.996389892,0.003610108,234.9276441,33.965477,33.830274,-117.568648,-117.653303,54.52553599,73.821,1.353879401,0.28251573,0.382492228,1.367668635,0,4.122881124,1.198879541
RouteID_bd62789b-ca96-47af-8c2f-b41cc1f4287b,33.88985457,-117.9520725,0.004821438,0.00782913,132,1,200,198,0,2,1.515151515,0,0.99,0.01,536.0228002,33.965477,33.881682,-117.653303,-117.965049,76.21277857,106.728,1.400395078,0.57302841,0.802466165,1.436294169,0.942364261,4.32535474,1.302830515
RouteID_bdeec9b7-2e85-4a8b-ab6a-205ec492bee1,33.92603108,-117.8577775,0.002660595,0.010996693,143,1,246,244,0,2,1.72027972,0,0.991869919,0.008130081,203.946514,33.965477,33.921447,-117.653303,-117.879093,58.92384985,80.765,1.370667399,0.409193402,0.560868056,1.503921199,0.050813933,5.350666419,1.277254504
RouteID_bdef36d1-a2db-4661-a1dc-615d30344a7a,33.90671491,-117.8293772,0.003926438,0.010604117,155,1,268,268,0,0,1.729032258,0,1,0,257.0262566,33.965477,33.90043,-117.653303,-117.845893,62.80960117,102.547,1.632664403,0.402625648,0.657352564,1.700987526,0.959063453,11.14051388,1.26356895
RouteID_be13a154-4d32-43f1-8a9e-482017411a98,33.84327927,-117.7980034,0.003921857,0.013587898,150,1,251,251,0,0,1.673333333,0,1,0,453.2405419,33.965477,33.834864,-117.653303,-117.82237,64.79035148,99.149,1.530305018,0.429075175,0.656615894,1.586471586,0.962194963,10.50765012,1.22196642
RouteID_be2af21a-5c14-4c93-96f3-7a1192aa2046,34.14138537,-117.6013324,0.00394373,0.012410954,161,1,266,265,0,1,1.652173913,0,0.996240602,0.003759398,317.0150511,34.152248,33.965477,-117.570452,-117.653303,67.61994127,98.589,1.457987069,0.417407045,0.608574074,1.687729115,0,10.67063971,1.353810732
RouteID_be357a21-409f-4fcb-b63b-851969a2e02d,34.09862161,-117.5968957,0.011963427,0.004729872,166,1,237,237,0,0,1.427710843,0,1,0,205.2555572,34.114075,33.965477,-117.585895,-117.653303,63.5648713,90.622,1.425661661,0.380627972,0.542646707,2.353139568,0.992278578,148.8015665,1.305910307
RouteID_be718da4-c17d-41f4-8d02-f5582cf2f2a4,33.51990012,-117.755847,0.008402134,0.005777565,111,1,205,205,0,0,1.846846847,0,1,0,400.9479024,33.688122,33.503178,-117.741928,-117.847178,60.77941839,93.48,1.538020641,0.542673378,0.834642857,1.980403893,0,13.52793756,1.3590226
RouteID_beaac1f8-8551-401b-b3f6-4f6eaf925f82,34.01197213,-117.7464146,0.005662179,0.009715095,157,1,237,234,0,3,1.50955414,0,0.987341772,0.012658228,137.3182094,34.022855,33.965477,-117.653303,-117.770032,41.46091863,60.277,1.453826929,0.262410877,0.3815,1.538953144,0.628243254,5.842357768,1.270115998
RouteID_bebe48ca-d625-4cf3-bc7f-d82d8fb4f41a,34.08246461,-117.3305946,0.011501572,0.010329607,193,1,239,236,0,3,1.238341969,0,0.987447699,0.012552301,179.2441851,34.100955,33.937865,-117.29738,-117.351002,77.13320252,113.762,1.474877177,0.397593827,0.586402062,1.586997256,0,5.650284133,1.346480142
RouteID_becf5923-8b4b-40ad-b30b-9b3c5ba65578,33.90537303,-117.8969604,0.005088183,0.005769332,151,1,246,246,0,0,1.629139073,0,1,0,380.6437115,33.965477,33.893446,-117.653303,-117.910855,71.27687843,96.214,1.349862706,0.468926832,0.632986842,1.651020581,0.986634125,28.62961136,1.227297985
RouteID_bf03719f-b5bd-4648-9c2d-bf1121a08547,34.15208637,-117.5779394,0.007151701,0.009978696,147,1,225,222,0,3,1.530612245,0,0.986666667,0.013333333,385.8006237,34.169366,33.965477,-117.560931,-117.653303,76.75758995,109.65,1.428523226,0.518632365,0.740878378,1.605202669,0.985319231,9.284633796,1.350990006
RouteID_bf0bbf2a-46e8-46f2-b68b-1fa591f636e7,33.68900841,-117.7485181,0.006569976,0.010351047,124,1,251,250,0,1,2.024193548,0,0.996015936,0.003984064,55.15448842,33.703095,33.680876,-117.726531,-117.847178,36.16625798,72.616,2.007838357,0.289330064,0.580928,2.929211516,0,65.50694203,1.342046089
RouteID_bf79a96e-49fc-49c1-bc08-e21a6d1c7b44,33.85564043,-117.7412869,0.003376988,0.006439065,122,1,239,237,0,2,1.959016393,0,0.991631799,0.008368201,238.9195722,33.965477,33.849019,-117.653303,-117.753265,44.67937787,73.242,1.639279764,0.363246975,0.595463415,1.542854686,0.907101017,5.970036066,1.2787824
RouteID_bf8130d0-72ca-4f7a-9cc2-9923a24203c0,33.91005707,-117.8750398,0.010099407,0.004779752,133,1,217,216,0,1,1.631578947,0,0.995391705,0.004608295,347.6563726,33.965477,33.891081,-117.653303,-117.881054,63.68652205,108.74,1.70742563,0.475272553,0.811492537,2.726538893,0,42.81267188,1.285648854
RouteID_bf98c9fc-b92e-49d3-9c1f-267af0ff69f3,34.11522374,-117.5040629,0.004783378,0.010243378,175,1,284,280,0,4,1.622857143,0,0.985915493,0.014084507,543.1349884,34.124193,33.965477,-117.486293,-117.653303,66.31087601,98.16,1.480300154,0.376766341,0.557727273,1.540487349,0.474020309,6.354253784,1.315772421
RouteID_bfaf1ebf-e556-43ba-8344-8976ff9f35c0,33.87339697,-117.940122,0.00251878,0.010613006,125,1,190,184,0,6,1.52,0,0.968421053,0.031578947,603.1030209,33.965477,33.869211,-117.653303,-117.9586,74.85977543,114.386,1.528003515,0.594125202,0.907825397,1.601954837,0.991759429,8.35092356,1.347815761
RouteID_bfe19d1b-5d95-44f1-8750-c1d065bad027,33.53490581,-117.7197267,0.008522237,0.006386332,158,1,271,271,0,0,1.715189873,0,1,0,514.4051709,33.688122,33.509589,-117.707291,-117.847178,69.52386413,97.201,1.398095477,0.437257007,0.611327044,1.535420013,0.985460842,4.928271931,1.267621408
RouteID_c024cb36-6980-4dc2-bd6e-939d211cb68b,33.73622118,-117.9316197,0.007408991,0.005034947,153,1,220,219,0,1,1.437908497,0,0.995454545,0.004545455,117.3093214,33.748249,33.688122,-117.847178,-117.942032,45.71830607,72.785,1.592031863,0.296872117,0.47262987,1.682134917,0,13.92139662,1.360390083
RouteID_c0b4b5ba-09f8-4e10-a441-8bfbd9d958c0,33.86143804,-117.8939766,0.013108203,0.00764733,138,1,195,189,0,6,1.413043478,0,0.969230769,0.030769231,649.6315082,33.965477,33.842179,-117.653303,-117.910015,81.34141239,129.581,1.593050774,0.585190017,0.93223741,1.796239864,0.374271195,30.66967631,1.374812572
RouteID_c0bb3974-f24a-4022-8d07-a75b59d7011b,33.81762003,-118.0027883,0.005308131,0.005292598,130,1,194,193,0,1,1.492307692,0,0.994845361,0.005154639,483.9186063,33.828742,33.688122,-117.847178,-118.014565,62.4674556,92.267,1.477041111,0.476850806,0.704328244,1.743116111,0,27.62145187,1.25218363
